sku,product_name,name_en,barcode,category,category_en,type,group,world,brand,room,material,diameter_inch,diameter_dn,diameter_mm,length_mm,angle,connection,gender,color,pressure_bar,max_temp_c,capacity,price,description,image_file,image_url,gallery_files,gallery_urls,image_count,page_url
47700013,"משחת החלקה לצינורות 1000 מ""ל",,,,,צינור,,,Huliot,,,,,,,,,,,,,,,,47700013.jpg,https://www.huliot.co.il/wp-content/uploads/2016/05/Polypropylene_Tubes_Enlarge.jpg,47700013.jpg|47700013_1.jpg|47700013_2.jpg,https://www.huliot.co.il/wp-content/uploads/2016/05/Polypropylene_Tubes_Enlarge.jpg|https://www.huliot.co.il/wp-content/uploads/2016/08/Sheka-Teka-1200X179.jpg|https://www.huliot.co.il/wp-content/uploads/2016/11/Lubricant_1000_Enlarge.jpg,3,https://www.huliot.co.il/product/%D7%9E%D7%A9%D7%97%D7%AA-%D7%94%D7%97%D7%9C%D7%A7%D7%94-%D7%9C%D7%A6%D7%99%D7%A0%D7%95%D7%A8%D7%95%D7%AA-1000-%D7%9E%D7%9C/
47700012,"משחת החלקה לצינורות 250 מ""ל",,,,,צינור,,,Huliot,,,,,,,,,,,,,,,,47700012.jpg,https://www.huliot.co.il/wp-content/uploads/2016/05/Polypropylene_Tubes_Enlarge.jpg,47700012.jpg|47700012_1.jpg|47700012_2.jpg,https://www.huliot.co.il/wp-content/uploads/2016/05/Polypropylene_Tubes_Enlarge.jpg|https://www.huliot.co.il/wp-content/uploads/2016/08/Sheka-Teka-1200X179.jpg|https://www.huliot.co.il/wp-content/uploads/2016/11/Lubricant_250_Enlarge.jpg,3,https://www.huliot.co.il/product/%D7%9E%D7%A9%D7%97%D7%AA-%D7%94%D7%97%D7%9C%D7%A7%D7%94-%D7%9C%D7%A6%D7%99%D7%A0%D7%95%D7%A8%D7%95%D7%AA-250-%D7%9E%D7%9C/
61233161,"משפך ""¼1 קומפלט",,,,,משפך,,,Huliot,,,,,,,,,,,,,,,,61233161.jpg,https://www.huliot.co.il/wp-content/uploads/2017/03/61233161_Enlarge.jpg,61233161.jpg|61233161_1.jpg|61233161_2.jpg|61233161_3.jpg|61233161_4.jpg|61233161_5.jpg,https://www.huliot.co.il/wp-content/uploads/2017/03/61233161_Enlarge.jpg|https://www.huliot.co.il/wp-content/uploads/2018/02/Banner_Smartlock.jpg|https://www.huliot.co.il/wp-content/uploads/Bend_45_Enlarge-400x400.jpg|https://www.huliot.co.il/wp-content/uploads/Jocker_Enlarge-400x400.jpg|https://www.huliot.co.il/wp-content/uploads/Tavrig_Pipe_Enlarge-2-400x400.jpg|https://www.huliot.co.il/wp-content/uploads/Tavrig_Pipe_Enlarge-400x400.jpg,6,https://www.huliot.co.il/product/%D7%9E%D7%A9%D7%A4%D7%9A-%C2%BC1-%D7%A7%D7%95%D7%9E%D7%A4%D7%9C%D7%98/
61233162,"משפך ארוך ""¼1 קומפלט",,,,,משפך,,,Huliot,,,,,,,,,,,,,,,,61233162.jpg,https://www.huliot.co.il/wp-content/uploads/2017/03/61233161_Enlarge.jpg,61233162.jpg|61233162_1.jpg|61233162_2.jpg|61233162_3.jpg,https://www.huliot.co.il/wp-content/uploads/2017/03/61233161_Enlarge.jpg|https://www.huliot.co.il/wp-content/uploads/2018/02/Banner_Smartlock.jpg|https://www.huliot.co.il/wp-content/uploads/Bend_90_Enlarge-400x400.jpg|https://www.huliot.co.il/wp-content/uploads/Jocker_Enlarge-400x400.jpg,4,https://www.huliot.co.il/product/%D7%9E%D7%A9%D7%A4%D7%9A-%D7%90%D7%A8%D7%95%D7%9A-%C2%BC1-%D7%A7%D7%95%D7%9E%D7%A4%D7%9C%D7%98/
61450365,"משפך ""2 קומפלט",,,,,משפך,,,Huliot,,,,,,,,,,,,,,,,61450365.jpg,https://www.huliot.co.il/wp-content/uploads/2016/12/huliot_green.jpg,61450365.jpg|61450365_1.jpg|61450365_2.jpg|61450365_3.jpg|61450365_4.jpg|61450365_5.jpg,https://www.huliot.co.il/wp-content/uploads/2016/12/huliot_green.jpg|https://www.huliot.co.il/wp-content/uploads/2018/02/Banner_Smartlock.jpg|https://www.huliot.co.il/wp-content/uploads/Bend_45_Enlarge-400x400.jpg|https://www.huliot.co.il/wp-content/uploads/Jocker_Enlarge-400x400.jpg|https://www.huliot.co.il/wp-content/uploads/Tavrig_Pipe_Enlarge-1-400x400.jpg|https://www.huliot.co.il/wp-content/uploads/Tavrig_Pipe_Enlarge-5-400x400.jpg,6,https://www.huliot.co.il/product/%D7%9E%D7%A9%D7%A4%D7%9A-2-%D7%A7%D7%95%D7%9E%D7%A4%D7%9C%D7%98/
70940160,מתאם זוית – ג'וקר 40 ™SmartLock,,,,,מתאם,,SmartLock,Huliot,,,,,,,,SmartLock,,,,,,,,70940160.jpg,https://www.huliot.co.il/wp-content/uploads/2018/02/Banner_Smartlock.jpg,70940160.jpg|70940160_1.jpg|70940160_2.jpg|70940160_3.jpg|70940160_4.jpg,https://www.huliot.co.il/wp-content/uploads/2018/02/Banner_Smartlock.jpg|https://www.huliot.co.il/wp-content/uploads/BendRedu_90_Enlarge-400x400.jpg|https://www.huliot.co.il/wp-content/uploads/Bend_45_Enlarge-400x400.jpg|https://www.huliot.co.il/wp-content/uploads/Bend_90_Enlarge-400x400.jpg|https://www.huliot.co.il/wp-content/uploads/Jocker_Enlarge.jpg,5,https://www.huliot.co.il/product/%D7%9E%D7%AA%D7%90%D7%9D-%D7%96%D7%95%D7%99%D7%AA-%D7%92%D7%95%D7%A7%D7%A8-40-smartlock/
70850060,מתאם זוית – ג'וקר 50 ™SmartLock,,,,,מתאם,,SmartLock,Huliot,,,,,,,,SmartLock,,,,,,,,70850060.jpg,https://www.huliot.co.il/wp-content/uploads/2018/02/Banner_Smartlock.jpg,70850060.jpg|70850060_1.jpg|70850060_2.jpg|70850060_3.jpg|70850060_4.jpg|70850060_5.jpg,https://www.huliot.co.il/wp-content/uploads/2018/02/Banner_Smartlock.jpg|https://www.huliot.co.il/wp-content/uploads/BendRedu_90_Enlarge-400x400.jpg|https://www.huliot.co.il/wp-content/uploads/Bend_90N_Enlarge-400x400.jpg|https://www.huliot.co.il/wp-content/uploads/Jocker_Enlarge.jpg|https://www.huliot.co.il/wp-content/uploads/Tavrig_Pipe_Enlarge-4-400x400.jpg|https://www.huliot.co.il/wp-content/uploads/Tavrig_Pipe_Enlarge-400x400.jpg,6,https://www.huliot.co.il/product/%D7%9E%D7%AA%D7%90%D7%9D-%D7%96%D7%95%D7%99%D7%AA-%D7%92%D7%95%D7%A7%D7%A8-50-smartlock/
70963160,מתאם זוית – ג'וקר 63 ™SmartLock,,,,,מתאם,,SmartLock,Huliot,,,,,,,,SmartLock,,,,,,,,70963160.jpg,https://www.huliot.co.il/wp-content/uploads/2018/02/Banner_Smartlock.jpg,70963160.jpg|70963160_1.jpg|70963160_2.jpg|70963160_3.jpg|70963160_4.jpg,https://www.huliot.co.il/wp-content/uploads/2018/02/Banner_Smartlock.jpg|https://www.huliot.co.il/wp-content/uploads/Bend_30N_Enlarge-400x400.jpg|https://www.huliot.co.il/wp-content/uploads/Bend_45N_Enlarge-400x400.jpg|https://www.huliot.co.il/wp-content/uploads/Bend_45_Enlarge-400x400.jpg|https://www.huliot.co.il/wp-content/uploads/Jocker_Enlarge.jpg,5,https://www.huliot.co.il/product/%D7%9E%D7%AA%D7%90%D7%9D-%D7%96%D7%95%D7%99%D7%AA-%D7%92%D7%95%D7%A7%D7%A8-63-smartlock/
61300030,מתאם זחיח “½1 לכיור אמריקאי עם כניסה למדיח,,,,,מתאם,,,Huliot,,,,,,,,,,,,,,,,61300030.jpg,https://www.huliot.co.il/wp-content/uploads/2016/05/Sliding_Adapter_Enlarge.jpg,61300030.jpg|61300030_1.jpg|61300030_2.jpg|61300030_3.jpg|61300030_4.jpg|61300030_5.jpg,https://www.huliot.co.il/wp-content/uploads/2016/05/Sliding_Adapter_Enlarge.jpg|https://www.huliot.co.il/wp-content/uploads/2018/02/Banner_Smartlock.jpg|https://www.huliot.co.il/wp-content/uploads/Bend_45N_Enlarge-400x400.jpg|https://www.huliot.co.il/wp-content/uploads/Bend_90N_Enlarge-400x400.jpg|https://www.huliot.co.il/wp-content/uploads/Jocker_Enlarge-400x400.jpg|https://www.huliot.co.il/wp-content/uploads/Tavrig_Pipe_Enlarge-400x400.jpg,6,https://www.huliot.co.il/product/%D7%9E%D7%AA%D7%90%D7%9D-%D7%96%D7%97%D7%99%D7%97-%C2%BD1-%D7%9C%D7%9B%D7%99%D7%95%D7%A8-%D7%90%D7%9E%D7%A8%D7%99%D7%A7%D7%90%D7%99-%D7%A2%D7%9D-%D7%9B%D7%A0%D7%99%D7%A1%D7%94-%D7%9C%D7%9E-2/
61300030,מתאם זחיח “½1 לכיור אמריקאי עם כניסה למדיח,,,,,מתאם,,,Huliot,,,,,,,,,,,,,,,,61300030.jpg,https://www.huliot.co.il/wp-content/uploads/2018/02/Branch_45_12_Enlarge-8.jpg,61300030.jpg|61300030_1.jpg|61300030_2.jpg|61300030_3.jpg|61300030_4.jpg,https://www.huliot.co.il/wp-content/uploads/2018/02/Branch_45_12_Enlarge-8.jpg|https://www.huliot.co.il/wp-content/uploads/2018/02/Branch_Thread_15N_Enlarge-1.jpg|https://www.huliot.co.il/wp-content/uploads/2018/02/Branch_Thread_45N_Enlarge-3.jpg|https://www.huliot.co.il/wp-content/uploads/2018/02/Branch_Thread_90_Enlarge-7.jpg|https://www.huliot.co.il/wp-content/uploads/2018/02/Sliding_Adapter_Enlarge-1.jpg,5,https://www.huliot.co.il/product/%D7%9E%D7%AA%D7%90%D7%9D-%D7%96%D7%97%D7%99%D7%97-%C2%BD1-%D7%9C%D7%9B%D7%99%D7%95%D7%A8-%D7%90%D7%9E%D7%A8%D7%99%D7%A7%D7%90%D7%99-%D7%A2%D7%9D-%D7%9B%D7%A0%D7%99%D7%A1%D7%94-%D7%9C%D7%9E/
45000001,מתאם לקולט מי גשמים בקוטר 110,,,,,קולט,,,Huliot,,,,,,,,,,,,,,,,45000001.jpg,https://www.huliot.co.il/wp-content/uploads/2016/05/Bend_for_Hot_sewage_15_Enlarge.jpg,45000001.jpg|45000001_1.jpg|45000001_2.jpg|45000001_3.jpg,https://www.huliot.co.il/wp-content/uploads/2016/05/Bend_for_Hot_sewage_15_Enlarge.jpg|https://www.huliot.co.il/wp-content/uploads/2016/05/Polypropylene_Tubes_Enlarge.jpg|https://www.huliot.co.il/wp-content/uploads/2016/08/Sheka-Teka-1200X179.jpg|https://www.huliot.co.il/wp-content/uploads/2016/12/45000003_enlarge.jpg,4,https://www.huliot.co.il/product/%D7%9E%D7%AA%D7%90%D7%9D-%D7%9C%D7%A7%D7%95%D7%9C%D7%98-%D7%9E%D7%99-%D7%92%D7%A9%D7%9E%D7%99%D7%9D-%D7%91%D7%A7%D7%95%D7%98%D7%A8-110/
45000003,מתאם לקולט מי גשמים בקוטר 75,,,,,קולט,,,Huliot,,,,,,,,,,,,,,,,45000003.jpg,https://www.huliot.co.il/wp-content/uploads/2016/05/Polypropylene_Tubes_Enlarge.jpg,45000003.jpg|45000003_1.jpg|45000003_2.jpg,https://www.huliot.co.il/wp-content/uploads/2016/05/Polypropylene_Tubes_Enlarge.jpg|https://www.huliot.co.il/wp-content/uploads/2016/08/Sheka-Teka-1200X179.jpg|https://www.huliot.co.il/wp-content/uploads/2016/12/45000003_enlarge.jpg,3,https://www.huliot.co.il/product/%D7%9E%D7%AA%D7%90%D7%9D-%D7%9C%D7%A7%D7%95%D7%9C%D7%98-%D7%9E%D7%99-%D7%92%D7%A9%D7%9E%D7%99%D7%9D-%D7%91%D7%A7%D7%95%D7%98%D7%A8-75/
9091021314,"מתאם לריתוך הברגה (משושה) תבריג חיצוני ""32/1 נטול עופרת",,,,,מתאם,,,Huliot,,,,,,,,ריתוך,,,,,,,,9091021314.jpg,https://www.huliot.co.il/wp-content/uploads/2016/09/Water-supply-1200X179.jpg,9091021314.jpg|9091021314_1.jpg|9091021314_2.jpg|9091021314_3.jpg|9091021314_4.jpg,https://www.huliot.co.il/wp-content/uploads/2016/09/Water-supply-1200X179.jpg|https://www.huliot.co.il/wp-content/uploads/2016/12/Bend_welding_45_FF_Enlarge.jpg|https://www.huliot.co.il/wp-content/uploads/2016/12/Bend_welding_45_FM_Enlarge.jpg|https://www.huliot.co.il/wp-content/uploads/2016/12/Bend_welding_90_FF_Enlarge.jpg|https://www.huliot.co.il/wp-content/uploads/2016/12/Male_Threaded_Outer_23_2_Enlarge.jpg,5,https://www.huliot.co.il/product/%D7%9E%D7%AA%D7%90%D7%9D-%D7%9C%D7%A8%D7%99%D7%AA%D7%95%D7%9A-%D7%94%D7%91%D7%A8%D7%92%D7%94-%D7%9E%D7%A9%D7%95%D7%A9%D7%94-%D7%AA%D7%91%D7%A8%D7%99%D7%92-%D7%97%D7%99%D7%A6%D7%95%D7%A0%D7%99-321/
9091021317,"מתאם לריתוך הברגה (משושה) תבריג חיצוני ""40/1 נטול עופרת",,,,,מתאם,,,Huliot,,,,,,,,ריתוך,,,,,,,,9091021317.jpg,https://www.huliot.co.il/wp-content/uploads/2016/09/Water-supply-1200X179.jpg,9091021317.jpg|9091021317_1.jpg|9091021317_2.jpg|9091021317_3.jpg,https://www.huliot.co.il/wp-content/uploads/2016/09/Water-supply-1200X179.jpg|https://www.huliot.co.il/wp-content/uploads/2016/12/Bend_welding_45_FF_Enlarge.jpg|https://www.huliot.co.il/wp-content/uploads/2016/12/Bend_welding_90_FF_Enlarge.jpg|https://www.huliot.co.il/wp-content/uploads/2016/12/Male_Threaded_Outer_23_2_Enlarge.jpg,4,https://www.huliot.co.il/product/%D7%9E%D7%AA%D7%90%D7%9D-%D7%9C%D7%A8%D7%99%D7%AA%D7%95%D7%9A-%D7%94%D7%91%D7%A8%D7%92%D7%94-%D7%9E%D7%A9%D7%95%D7%A9%D7%94-%D7%AA%D7%91%D7%A8%D7%99%D7%92-%D7%97%D7%99%D7%A6%D7%95%D7%A0%D7%99-401/
9091021318,"מתאם לריתוך הברגה (משושה) תבריג חיצוני ""40/11/4 נטול עופרת",,,,,מתאם,,,Huliot,,,,,,,,ריתוך,,,,,,,,9091021318.jpg,https://www.huliot.co.il/wp-content/uploads/2016/09/Water-supply-1200X179.jpg,9091021318.jpg|9091021318_1.jpg|9091021318_2.jpg|9091021318_3.jpg,https://www.huliot.co.il/wp-content/uploads/2016/09/Water-supply-1200X179.jpg|https://www.huliot.co.il/wp-content/uploads/2016/12/Bend_welding_45_FF_Enlarge.jpg|https://www.huliot.co.il/wp-content/uploads/2016/12/Bend_welding_90_FF_Enlarge.jpg|https://www.huliot.co.il/wp-content/uploads/2016/12/Male_Threaded_Outer_23_2_Enlarge.jpg,4,https://www.huliot.co.il/product/%D7%9E%D7%AA%D7%90%D7%9D-%D7%9C%D7%A8%D7%99%D7%AA%D7%95%D7%9A-%D7%94%D7%91%D7%A8%D7%92%D7%94-%D7%9E%D7%A9%D7%95%D7%A9%D7%94-%D7%AA%D7%91%D7%A8%D7%99%D7%92-%D7%97%D7%99%D7%A6%D7%95%D7%A0%D7%99-4011/
9091021320,"מתאם לריתוך הברגה (משושה) תבריג חיצוני ""50/11/2 נטול עופרת",,,,,מתאם,,,Huliot,,,,,,,,ריתוך,,,,,,,,9091021320.jpg,https://www.huliot.co.il/wp-content/uploads/2016/09/Water-supply-1200X179.jpg,9091021320.jpg|9091021320_1.jpg|9091021320_2.jpg|9091021320_3.jpg|9091021320_4.jpg,https://www.huliot.co.il/wp-content/uploads/2016/09/Water-supply-1200X179.jpg|https://www.huliot.co.il/wp-content/uploads/2016/12/Bend_welding_45_FF_Enlarge.jpg|https://www.huliot.co.il/wp-content/uploads/2016/12/Bend_welding_45_FM_Enlarge.jpg|https://www.huliot.co.il/wp-content/uploads/2016/12/Bend_welding_90_FF_Enlarge.jpg|https://www.huliot.co.il/wp-content/uploads/2016/12/Male_Threaded_Outer_23_2_Enlarge.jpg,5,https://www.huliot.co.il/product/%D7%9E%D7%AA%D7%90%D7%9D-%D7%9C%D7%A8%D7%99%D7%AA%D7%95%D7%9A-%D7%94%D7%91%D7%A8%D7%92%D7%94-%D7%9E%D7%A9%D7%95%D7%A9%D7%94-%D7%AA%D7%91%D7%A8%D7%99%D7%92-%D7%97%D7%99%D7%A6%D7%95%D7%A0%D7%99-5011-2/
91618162,"מתאם לריתוך הברגה (משושה) תבריג חיצוני ""50/11/4",,,,,מתאם,,,Huliot,,,,,,,,ריתוך,,,,,,,,91618162.jpg,https://www.huliot.co.il/wp-content/uploads/2016/09/Water-supply-1200X179.jpg,91618162.jpg|91618162_1.jpg|91618162_2.jpg|91618162_3.jpg,https://www.huliot.co.il/wp-content/uploads/2016/09/Water-supply-1200X179.jpg|https://www.huliot.co.il/wp-content/uploads/2016/12/Bend_welding_45_FF_Enlarge.jpg|https://www.huliot.co.il/wp-content/uploads/2016/12/Bend_welding_90_FF_Enlarge.jpg|https://www.huliot.co.il/wp-content/uploads/2016/12/Male_Threaded_Outer_23_2_Enlarge.jpg,4,https://www.huliot.co.il/product/%D7%9E%D7%AA%D7%90%D7%9D-%D7%9C%D7%A8%D7%99%D7%AA%D7%95%D7%9A-%D7%94%D7%91%D7%A8%D7%92%D7%94-%D7%9E%D7%A9%D7%95%D7%A9%D7%94-%D7%AA%D7%91%D7%A8%D7%99%D7%92-%D7%97%D7%99%D7%A6%D7%95%D7%A0%D7%99-5011/
9091021321,"מתאם לריתוך הברגה (משושה) תבריג חיצוני ""63/11/2 נטול עופרת",,,,,מתאם,,,Huliot,,,,,,,,ריתוך,,,,,,,,9091021321.jpg,https://www.huliot.co.il/wp-content/uploads/2016/09/Water-supply-1200X179.jpg,9091021321.jpg|9091021321_1.jpg|9091021321_2.jpg|9091021321_3.jpg,https://www.huliot.co.il/wp-content/uploads/2016/09/Water-supply-1200X179.jpg|https://www.huliot.co.il/wp-content/uploads/2016/12/Bend_welding_45_FF_Enlarge.jpg|https://www.huliot.co.il/wp-content/uploads/2016/12/Bend_welding_45_FM_Enlarge.jpg|https://www.huliot.co.il/wp-content/uploads/2016/12/Male_Threaded_Outer_23_2_Enlarge.jpg,4,https://www.huliot.co.il/product/%D7%9E%D7%AA%D7%90%D7%9D-%D7%9C%D7%A8%D7%99%D7%AA%D7%95%D7%9A-%D7%94%D7%91%D7%A8%D7%92%D7%94-%D7%9E%D7%A9%D7%95%D7%A9%D7%94-%D7%AA%D7%91%D7%A8%D7%99%D7%92-%D7%97%D7%99%D7%A6%D7%95%D7%A0%D7%99-6311/
9091021322,"מתאם לריתוך הברגה (משושה) תבריג חיצוני ""63/2 נטול עופרת",,,,,מתאם,,,Huliot,,,,,,,,ריתוך,,,,,,,,9091021322.jpg,https://www.huliot.co.il/wp-content/uploads/2016/09/Water-supply-1200X179.jpg,9091021322.jpg|9091021322_1.jpg|9091021322_2.jpg|9091021322_3.jpg|9091021322_4.jpg,https://www.huliot.co.il/wp-content/uploads/2016/09/Water-supply-1200X179.jpg|https://www.huliot.co.il/wp-content/uploads/2016/12/Bend_welding_45_FF_Enlarge.jpg|https://www.huliot.co.il/wp-content/uploads/2016/12/Bend_welding_45_FM_Enlarge.jpg|https://www.huliot.co.il/wp-content/uploads/2016/12/Bend_welding_90_FF_Enlarge.jpg|https://www.huliot.co.il/wp-content/uploads/2016/12/Male_Threaded_Outer_23_2_Enlarge.jpg,5,https://www.huliot.co.il/product/%D7%9E%D7%AA%D7%90%D7%9D-%D7%9C%D7%A8%D7%99%D7%AA%D7%95%D7%9A-%D7%94%D7%91%D7%A8%D7%92%D7%94-%D7%9E%D7%A9%D7%95%D7%A9%D7%94-%D7%AA%D7%91%D7%A8%D7%99%D7%92-%D7%97%D7%99%D7%A6%D7%95%D7%A0%D7%99-632/
9091021323,"מתאם לריתוך הברגה (משושה) תבריג חיצוני ""75/2 נטול עופרת",,,,,מתאם,,,Huliot,,,,,,,,ריתוך,,,,,,,,9091021323.jpg,https://www.huliot.co.il/wp-content/uploads/2016/09/Water-supply-1200X179.jpg,9091021323.jpg|9091021323_1.jpg|9091021323_2.jpg|9091021323_3.jpg,https://www.huliot.co.il/wp-content/uploads/2016/09/Water-supply-1200X179.jpg|https://www.huliot.co.il/wp-content/uploads/2016/12/Bend_welding_45_FF_Enlarge.jpg|https://www.huliot.co.il/wp-content/uploads/2016/12/Bend_welding_90_FF_Enlarge.jpg|https://www.huliot.co.il/wp-content/uploads/2016/12/Male_Threaded_Outer_23_2_Enlarge.jpg,4,https://www.huliot.co.il/product/%D7%9E%D7%AA%D7%90%D7%9D-%D7%9C%D7%A8%D7%99%D7%AA%D7%95%D7%9A-%D7%94%D7%91%D7%A8%D7%92%D7%94-%D7%9E%D7%A9%D7%95%D7%A9%D7%94-%D7%AA%D7%91%D7%A8%D7%99%D7%92-%D7%97%D7%99%D7%A6%D7%95%D7%A0%D7%99-752/
91618167,"מתאם לריתוך הברגה (משושה) תבריג חיצוני ""75/21/2",,,,,מתאם,,,Huliot,,,,,,,,ריתוך,,,,,,,,91618167.jpg,https://www.huliot.co.il/wp-content/uploads/2016/09/Water-supply-1200X179.jpg,91618167.jpg|91618167_1.jpg|91618167_2.jpg|91618167_3.jpg,https://www.huliot.co.il/wp-content/uploads/2016/09/Water-supply-1200X179.jpg|https://www.huliot.co.il/wp-content/uploads/2016/12/Bend_welding_45_FF_Enlarge.jpg|https://www.huliot.co.il/wp-content/uploads/2016/12/Bend_welding_90_FF_Enlarge.jpg|https://www.huliot.co.il/wp-content/uploads/2016/12/Male_Threaded_Outer_23_2_Enlarge.jpg,4,https://www.huliot.co.il/product/%D7%9E%D7%AA%D7%90%D7%9D-%D7%9C%D7%A8%D7%99%D7%AA%D7%95%D7%9A-%D7%94%D7%91%D7%A8%D7%92%D7%94-%D7%9E%D7%A9%D7%95%D7%A9%D7%94-%D7%AA%D7%91%D7%A8%D7%99%D7%92-%D7%97%D7%99%D7%A6%D7%95%D7%A0%D7%99-7521/
9091021114,"מתאם לריתוך הברגה (משושה) תבריג פנימי ""32/1 נטול עופרת",,,,,מתאם,,,Huliot,,,,,,,,ריתוך,,,,,,,,9091021114.jpg,https://www.huliot.co.il/wp-content/uploads/2016/09/Water-supply-1200X179.jpg,9091021114.jpg|9091021114_1.jpg|9091021114_2.jpg|9091021114_3.jpg,https://www.huliot.co.il/wp-content/uploads/2016/09/Water-supply-1200X179.jpg|https://www.huliot.co.il/wp-content/uploads/2016/12/Bend_welding_45_FM_Enlarge.jpg|https://www.huliot.co.il/wp-content/uploads/2016/12/Bend_welding_90_FF_Enlarge.jpg|https://www.huliot.co.il/wp-content/uploads/2016/12/Female_Threaded_Outer_23_Enlarge.jpg,4,https://www.huliot.co.il/product/%D7%9E%D7%AA%D7%90%D7%9D-%D7%9C%D7%A8%D7%99%D7%AA%D7%95%D7%9A-%D7%94%D7%91%D7%A8%D7%92%D7%94-%D7%9E%D7%A9%D7%95%D7%A9%D7%94-%D7%AA%D7%91%D7%A8%D7%99%D7%92-%D7%A4%D7%A0%D7%99%D7%9E%D7%99-321/
9091021115,"מתאם לריתוך הברגה (משושה) תבריג פנימי ""40/1 נטול עופרת",,,,,מתאם,,,Huliot,,,,,,,,ריתוך,,,,,,,,9091021115.jpg,https://www.huliot.co.il/wp-content/uploads/2016/09/Water-supply-1200X179.jpg,9091021115.jpg|9091021115_1.jpg|9091021115_2.jpg|9091021115_3.jpg,https://www.huliot.co.il/wp-content/uploads/2016/09/Water-supply-1200X179.jpg|https://www.huliot.co.il/wp-content/uploads/2016/12/Bend_welding_45_FF_Enlarge.jpg|https://www.huliot.co.il/wp-content/uploads/2016/12/Bend_welding_90_FF_Enlarge.jpg|https://www.huliot.co.il/wp-content/uploads/2016/12/Female_Threaded_Outer_23_Enlarge.jpg,4,https://www.huliot.co.il/product/%D7%9E%D7%AA%D7%90%D7%9D-%D7%9C%D7%A8%D7%99%D7%AA%D7%95%D7%9A-%D7%94%D7%91%D7%A8%D7%92%D7%94-%D7%9E%D7%A9%D7%95%D7%A9%D7%94-%D7%AA%D7%91%D7%A8%D7%99%D7%92-%D7%A4%D7%A0%D7%99%D7%9E%D7%99-401/
9091021116,"מתאם לריתוך הברגה (משושה) תבריג פנימי ""40/11/4 נטול עופרת",,,,,מתאם,,,Huliot,,,,,,,,ריתוך,,,,,,,,9091021116.jpg,https://www.huliot.co.il/wp-content/uploads/2016/09/Water-supply-1200X179.jpg,9091021116.jpg|9091021116_1.jpg|9091021116_2.jpg|9091021116_3.jpg|9091021116_4.jpg,https://www.huliot.co.il/wp-content/uploads/2016/09/Water-supply-1200X179.jpg|https://www.huliot.co.il/wp-content/uploads/2016/12/Bend_welding_45_FF_Enlarge.jpg|https://www.huliot.co.il/wp-content/uploads/2016/12/Bend_welding_45_FM_Enlarge.jpg|https://www.huliot.co.il/wp-content/uploads/2016/12/Bend_welding_90_FF_Enlarge.jpg|https://www.huliot.co.il/wp-content/uploads/2016/12/Female_Threaded_Outer_23_Enlarge.jpg,5,https://www.huliot.co.il/product/%D7%9E%D7%AA%D7%90%D7%9D-%D7%9C%D7%A8%D7%99%D7%AA%D7%95%D7%9A-%D7%94%D7%91%D7%A8%D7%92%D7%94-%D7%9E%D7%A9%D7%95%D7%A9%D7%94-%D7%AA%D7%91%D7%A8%D7%99%D7%92-%D7%A4%D7%A0%D7%99%D7%9E%D7%99-40114/
9091021118,"מתאם לריתוך הברגה (משושה) תבריג פנימי ""50/11/2 נטול עופרת",,,,,מתאם,,,Huliot,,,,,,,,ריתוך,,,,,,,,9091021118.jpg,https://www.huliot.co.il/wp-content/uploads/2016/09/Water-supply-1200X179.jpg,9091021118.jpg|9091021118_1.jpg|9091021118_2.jpg|9091021118_3.jpg,https://www.huliot.co.il/wp-content/uploads/2016/09/Water-supply-1200X179.jpg|https://www.huliot.co.il/wp-content/uploads/2016/12/Bend_welding_45_FF_Enlarge.jpg|https://www.huliot.co.il/wp-content/uploads/2016/12/Bend_welding_90_FF_Enlarge.jpg|https://www.huliot.co.il/wp-content/uploads/2016/12/Female_Threaded_Outer_23_Enlarge.jpg,4,https://www.huliot.co.il/product/%D7%9E%D7%AA%D7%90%D7%9D-%D7%9C%D7%A8%D7%99%D7%AA%D7%95%D7%9A-%D7%94%D7%91%D7%A8%D7%92%D7%94-%D7%9E%D7%A9%D7%95%D7%A9%D7%94-%D7%AA%D7%91%D7%A8%D7%99%D7%92-%D7%A4%D7%A0%D7%99%D7%9E%D7%99-50112/
91618112,"מתאם לריתוך הברגה (משושה) תבריג פנימי ""50/11/4",,,,,מתאם,,,Huliot,,,,,,,,ריתוך,,,,,,,,91618112.jpg,https://www.huliot.co.il/wp-content/uploads/2016/09/Water-supply-1200X179.jpg,91618112.jpg|91618112_1.jpg|91618112_2.jpg|91618112_3.jpg,https://www.huliot.co.il/wp-content/uploads/2016/09/Water-supply-1200X179.jpg|https://www.huliot.co.il/wp-content/uploads/2016/12/Bend_welding_45_FM_Enlarge.jpg|https://www.huliot.co.il/wp-content/uploads/2016/12/Bend_welding_90_FF_Enlarge.jpg|https://www.huliot.co.il/wp-content/uploads/2016/12/Female_Threaded_Outer_23_Enlarge.jpg,4,https://www.huliot.co.il/product/%D7%9E%D7%AA%D7%90%D7%9D-%D7%9C%D7%A8%D7%99%D7%AA%D7%95%D7%9A-%D7%94%D7%91%D7%A8%D7%92%D7%94-%D7%9E%D7%A9%D7%95%D7%A9%D7%94-%D7%AA%D7%91%D7%A8%D7%99%D7%92-%D7%A4%D7%A0%D7%99%D7%9E%D7%99-50114/
